episode,score,target_score,sum_dones,env_done,collision
560,-19.903321079735733,32.79493338577212,-1,False,True
561,-7.94395810894553,28.33117102487824,-1,False,True
562,270.1386022211091,20.665003138481385,3,True,False
563,258.562721004703,42.52141627467771,3,True,False
564,282.8166342054291,33.95737261175616,3,True,False
565,-28.330929619277413,46.85007175540672,-2,False,True
566,327.88623027471283,38.99774783503912,3,True,False
567,282.65766907084287,37.17541300318283,3,True,False
568,261.69560331923026,36.66793667551487,3,True,False
569,322.2784206728993,44.8599197319552,3,True,False
570,284.49599851982606,31.01350130644766,3,True,False
571,282.43497677007207,38.12855474590368,3,True,False
572,320.0899825765366,46.04856892939362,3,True,False
573,298.3733320184037,28.7124818514475,3,True,False
